Num_Children,Gender,Income,Own_Car,Own_Housing,Credit_Card_Issuing
0,Female,41061,No,Yes,Denied
1,Male,94313,No,Yes,Approved
4,Male,79922,No,No,Denied
6,Female,42583,Yes,No,Denied
4,Male,63204,Yes,Yes,Denied
3,Female,52591,Yes,No,Denied
1,Female,99731,Yes,No,Approved
2,Male,107854,Yes,No,Approved
0,Female,42060,Yes,No,Denied
4,Male,112306,No,No,Approved
1,Male,57098,Yes,No,Denied
2,Female,79060,No,No,Denied
1,Male,54147,Yes,No,Denied
2,Male,82775,No,No,Approved
4,Male,45448,Yes,Yes,Denied
1,Male,90505,Yes,Yes,Approved
0,Male,50263,No,Yes,Denied
2,Male,44870,Yes,No,Denied
2,Female,58956,Yes,No,Denied
0,Male,75449,No,No,Denied
2,Male,63722,Yes,No,Denied
1,Male,50081,No,Yes,Denied
3,Male,109907,Yes,No,Approved
2,Female,30941,No,No,Denied
0,Female,42961,Yes,Yes,Denied
1,Female,63232,Yes,No,Denied
1,Male,67893,Yes,Yes,Denied
2,Male,78547,Yes,Yes,Approved
0,Male,84029,Yes,Yes,Approved
3,Male,80603,Yes,No,Approved
3,Male,95956,Yes,No,Approved
5,Female,45894,No,No,Denied
2,Female,35303,Yes,No,Denied
3,Female,84818,No,No,Denied
4,Female,63738,Yes,No,Denied
1,Female,48612,Yes,No,Denied
3,Male,114388,No,No,Approved
2,Male,111260,Yes,Yes,Approved
2,Female,59274,No,No,Denied
0,Female,59947,No,No,Denied
0,Female,95321,No,No,Approved
4,Female,79998,No,Yes,Denied
1,Female,75381,Yes,Yes,Denied
3,Female,51583,Yes,No,Denied
0,Female,69016,Yes,No,Denied
0,Female,79973,Yes,No,Denied
3,Male,90805,Yes,Yes,Approved
2,Male,57041,Yes,Yes,Denied
1,Male,75068,Yes,Yes,Approved
3,Male,65731,Yes,No,Denied
0,Male,98177,No,Yes,Approved
2,Male,114155,Yes,Yes,Approved
4,Female,94055,Yes,No,Approved
4,Male,76447,Yes,Yes,Approved
1,Female,65150,Yes,Yes,Denied
3,Female,89518,No,No,Denied
2,Male,83010,No,No,Approved
2,Male,88288,Yes,No,Approved
3,Female,98947,No,No,Approved
3,Male,61896,Yes,No,Denied
2,Female,37950,Yes,No,Denied
1,Male,78568,Yes,Yes,Approved
2,Male,112801,Yes,No,Approved
1,Female,45436,No,No,Denied
1,Female,78760,No,No,Denied
4,Male,94480,Yes,Yes,Approved
2,Male,90788,No,No,Approved
2,Male,68427,Yes,Yes,Denied
1,Male,83524,Yes,No,Approved
1,Male,54353,Yes,No,Denied
1,Male,58851,No,Yes,Denied
0,Male,59785,Yes,No,Denied
3,Male,43655,Yes,Yes,Denied
2,Male,66306,Yes,No,Denied
1,Female,39436,No,No,Denied
0,Male,90081,Yes,Yes,Approved
5,Female,99399,No,No,Approved
2,Male,79330,Yes,No,Approved
1,Male,82479,Yes,No,Approved
2,Female,81341,Yes,No,Denied
4,Female,67434,Yes,No,Denied
3,Male,81658,Yes,Yes,Approved
2,Male,69041,No,Yes,Denied
1,Male,100289,Yes,No,Approved
0,Male,44888,Yes,No,Denied
4,Female,43145,Yes,No,Denied
0,Male,108291,No,Yes,Approved
5,Male,48052,Yes,No,Denied
3,Male,71000,Yes,Yes,Denied
3,Male,61200,Yes,Yes,Denied
2,Female,62562,Yes,No,Denied
3,Male,44466,Yes,Yes,Denied
2,Female,98163,Yes,Yes,Approved
4,Female,35794,Yes,No,Denied
1,Male,100698,Yes,Yes,Approved
1,Female,40842,Yes,No,Denied
1,Female,55963,Yes,No,Denied
2,Female,53164,No,No,Denied
0,Male,105989,Yes,Yes,Approved
3,Male,89837,Yes,Yes,Approved
4,Male,64255,No,Yes,Denied
3,Female,62834,No,Yes,Denied
0,Female,42726,Yes,No,Denied
2,Female,37475,Yes,No,Denied
3,Male,94102,Yes,Yes,Approved
4,Female,74307,Yes,Yes,Denied
2,Male,86115,Yes,Yes,Approved
0,Female,88251,No,No,Denied
1,Female,33148,Yes,No,Denied
2,Male,45986,No,Yes,Denied
4,Female,67253,Yes,Yes,Denied
1,Male,114260,Yes,Yes,Approved
2,Female,41501,No,No,Denied
3,Female,80974,Yes,No,Denied
1,Male,60742,No,No,Denied
1,Male,106094,Yes,No,Approved
5,Male,50230,No,Yes,Denied
1,Female,44468,Yes,No,Denied
1,Female,98366,Yes,No,Approved
6,Female,53752,Yes,No,Denied
1,Male,68620,Yes,No,Denied
4,Male,58085,Yes,No,Denied
3,Female,74147,Yes,Yes,Denied
2,Male,99423,Yes,Yes,Approved
0,Female,66679,No,Yes,Denied
4,Male,111756,Yes,Yes,Approved
2,Female,64143,Yes,No,Denied
3,Male,46011,Yes,Yes,Denied
1,Male,43992,Yes,No,Denied
1,Female,46462,Yes,No,Denied
3,Male,69072,Yes,No,Denied
2,Female,40590,No,No,Denied
3,Female,84793,Yes,No,Denied
1,Male,72442,Yes,No,Denied
4,Female,86178,No,No,Denied
1,Male,110947,Yes,Yes,Approved
2,Male,91553,Yes,No,Approved
1,Female,99439,Yes,Yes,Approved
2,Male,58481,No,No,Denied
3,Female,67242,No,No,Denied
2,Male,41835,No,No,Denied
2,Male,92530,Yes,Yes,Approved
2,Male,65283,Yes,No,Denied
2,Male,112062,Yes,Yes,Approved
0,Female,38480,Yes,No,Denied
1,Female,52930,Yes,No,Denied
2,Female,42847,Yes,No,Denied
2,Male,109209,Yes,No,Approved
2,Male,68479,No,Yes,Denied
2,Female,80952,Yes,No,Denied
1,Female,99255,No,Yes,Approved
1,Male,82878,No,Yes,Approved
2,Male,51391,No,No,Denied
2,Male,108611,Yes,Yes,Approved
2,Female,88312,No,No,Approved
2,Male,86777,Yes,Yes,Approved
3,Female,80476,Yes,No,Denied
3,Male,61339,Yes,No,Denied
1,Female,56950,Yes,No,Denied
0,Male,91984,Yes,Yes,Approved
2,Female,73875,Yes,No,Denied
3,Female,80446,Yes,Yes,Denied
4,Male,51926,Yes,No,Denied
3,Male,87321,Yes,No,Approved
0,Female,90471,No,Yes,Approved
3,Female,69598,Yes,No,Denied
5,Male,65314,Yes,No,Denied
0,Male,97180,Yes,Yes,Approved
1,Female,58148,Yes,No,Denied
3,Male,116154,Yes,Yes,Approved
3,Female,73005,Yes,Yes,Denied
3,Male,55851,Yes,Yes,Denied
1,Female,36443,No,No,Denied
0,Male,97736,Yes,No,Approved
2,Female,42405,No,No,Denied
1,Male,58270,Yes,No,Denied
3,Female,56415,Yes,Yes,Denied
2,Male,42308,Yes,No,Denied
6,Female,39836,No,No,Denied
2,Male,64675,Yes,Yes,Denied
0,Female,53627,Yes,No,Denied
3,Female,94979,No,Yes,Approved
2,Male,52346,Yes,Yes,Denied
1,Male,58294,Yes,Yes,Denied
1,Female,58698,No,No,Denied
2,Male,85846,Yes,No,Approved
1,Female,35333,No,No,Denied
2,Male,62719,Yes,No,Denied
2,Female,85293,Yes,No,Denied
4,Male,89367,Yes,Yes,Approved
2,Male,87769,Yes,No,Approved
2,Female,71048,Yes,No,Denied
4,Male,119392,No,No,Approved
0,Male,41252,Yes,No,Denied
2,Female,61804,Yes,No,Denied
3,Female,77186,No,No,Denied
2,Male,57599,Yes,No,Denied
2,Female,62030,No,No,Denied
2,Male,58299,Yes,No,Denied
3,Male,76373,Yes,No,Approved
1,Male,41973,Yes,Yes,Denied
5,Female,69325,No,No,Denied
2,Male,81721,Yes,No,Approved
2,Female,48253,No,Yes,Denied
2,Male,43659,Yes,Yes,Denied
0,Female,36849,No,Yes,Denied
1,Male,105128,Yes,Yes,Approved
2,Male,65074,Yes,Yes,Denied
2,Female,76205,No,No,Denied
1,Female,49041,No,No,Denied
3,Female,79660,Yes,No,Denied
3,Female,91158,Yes,Yes,Approved
0,Female,70087,Yes,No,Denied
3,Female,83842,No,No,Denied
0,Female,63691,Yes,No,Denied
3,Female,70814,Yes,Yes,Denied
4,Male,52875,Yes,No,Denied
0,Male,91142,Yes,No,Approved
1,Male,70625,Yes,No,Denied
1,Female,99743,No,No,Approved
4,Male,100259,Yes,Yes,Approved
2,Male,41254,Yes,No,Denied
1,Male,98455,Yes,Yes,Approved
1,Male,68986,Yes,Yes,Denied
0,Male,112996,Yes,Yes,Approved
1,Female,33986,Yes,No,Denied
0,Female,89411,No,No,Denied
3,Female,43892,Yes,No,Denied
1,Male,78269,Yes,No,Approved
1,Female,99840,Yes,No,Approved
4,Female,88631,Yes,No,Denied
2,Male,60011,Yes,No,Denied
0,Female,85131,Yes,No,Denied
2,Female,53969,No,No,Denied
2,Female,51513,No,Yes,Denied
2,Male,65911,Yes,Yes,Denied
4,Female,73311,Yes,No,Denied
4,Male,102074,Yes,Yes,Approved
2,Female,88812,No,No,Denied
3,Female,38483,Yes,No,Denied
2,Male,93173,Yes,Yes,Approved
4,Female,85994,Yes,No,Denied
1,Male,98398,Yes,No,Approved
1,Female,94036,Yes,Yes,Approved
3,Male,98319,Yes,Yes,Approved
1,Female,58581,No,No,Denied
2,Female,60631,No,No,Denied
2,Male,42281,Yes,Yes,Denied
4,Female,95920,Yes,No,Approved
2,Female,34456,Yes,No,Denied
0,Female,92876,No,No,Approved
1,Female,89064,Yes,No,Approved
1,Female,81108,Yes,No,Denied
0,Female,69588,No,No,Denied
3,Male,116837,Yes,No,Approved
1,Female,44195,Yes,No,Denied
2,Male,62698,Yes,No,Denied
1,Male,59389,Yes,Yes,Denied
2,Female,90678,Yes,No,Approved
2,Male,56243,No,Yes,Denied
5,Male,108853,Yes,Yes,Approved
4,Female,66314,No,No,Denied
1,Female,71891,Yes,Yes,Denied
0,Female,94105,No,Yes,Approved
0,Female,62284,Yes,Yes,Denied
3,Female,65464,No,No,Denied
2,Female,32743,No,No,Denied
0,Male,41367,No,Yes,Denied
3,Female,73853,Yes,No,Denied
3,Female,31523,Yes,No,Denied
0,Male,112972,No,No,Approved
0,Female,45375,No,No,Denied
4,Female,84646,Yes,Yes,Approved
4,Male,54655,Yes,No,Denied
3,Male,101485,Yes,Yes,Approved
0,Male,49350,Yes,No,Denied
3,Female,55675,No,No,Denied
2,Female,68349,No,Yes,Denied
4,Male,108439,No,Yes,Approved
4,Female,48406,Yes,Yes,Denied
2,Male,68482,Yes,Yes,Denied
4,Male,118861,Yes,Yes,Approved
1,Male,60964,Yes,No,Denied
0,Male,46607,Yes,Yes,Denied
1,Male,97079,Yes,Yes,Approved
2,Female,43431,No,No,Denied
1,Male,90419,Yes,No,Approved
0,Male,112407,Yes,Yes,Approved
1,Male,94557,Yes,Yes,Approved
2,Female,88772,Yes,No,Approved
3,Male,83158,Yes,No,Approved
1,Female,50137,No,Yes,Denied
3,Female,36317,Yes,Yes,Denied
2,Male,55953,No,Yes,Denied
1,Male,67846,Yes,No,Denied
2,Female,72842,No,Yes,Denied
1,Male,94624,Yes,No,Approved
0,Female,93474,Yes,Yes,Approved
1,Male,64099,Yes,No,Denied
0,Male,75198,Yes,No,Approved
3,Male,107755,Yes,Yes,Approved
2,Female,73750,Yes,No,Denied
2,Male,97975,Yes,Yes,Approved
3,Male,119209,Yes,Yes,Approved
1,Male,95023,Yes,Yes,Approved
2,Male,43357,Yes,No,Denied
1,Male,73288,Yes,No,Denied
0,Female,55656,Yes,No,Denied
3,Female,71933,No,No,Denied
3,Female,35081,Yes,Yes,Denied
1,Female,90950,Yes,No,Approved
4,Female,32979,Yes,No,Denied
2,Male,79417,Yes,Yes,Approved
3,Female,96595,No,No,Approved
3,Female,49381,Yes,No,Denied
0,Female,67200,Yes,No,Denied
1,Female,98436,Yes,No,Approved
1,Male,50122,Yes,Yes,Denied
3,Male,98335,No,Yes,Approved
1,Female,41708,No,Yes,Denied
4,Female,50066,Yes,Yes,Denied
2,Female,88082,No,Yes,Approved
1,Female,33915,Yes,No,Denied
3,Male,98279,No,Yes,Approved
1,Female,76670,Yes,Yes,Denied
3,Female,83327,Yes,Yes,Approved
1,Female,50118,No,No,Denied
3,Male,85796,Yes,Yes,Approved
0,Male,109847,Yes,Yes,Approved
2,Female,71008,No,No,Denied
1,Male,57441,Yes,Yes,Denied
3,Female,55319,Yes,Yes,Denied
2,Male,102271,No,Yes,Approved
2,Female,82089,Yes,No,Denied
2,Female,73878,Yes,Yes,Denied
1,Male,99039,No,No,Approved
2,Female,30327,No,Yes,Denied
0,Male,71344,No,Yes,Denied
3,Male,57437,No,No,Denied
0,Female,88843,Yes,Yes,Approved
1,Female,59890,Yes,No,Denied
3,Male,108687,Yes,Yes,Approved
4,Female,45237,Yes,No,Denied
3,Female,83952,Yes,No,Denied
1,Male,105573,Yes,Yes,Approved
0,Male,103214,Yes,Yes,Approved
1,Male,41661,No,No,Denied
1,Female,43394,Yes,No,Denied
1,Male,84182,Yes,Yes,Approved
4,Female,97205,Yes,Yes,Approved
0,Male,55765,Yes,No,Denied
5,Male,61577,No,No,Denied
1,Male,64229,No,Yes,Denied
1,Male,113549,Yes,No,Approved
4,Male,98676,Yes,No,Approved
6,Female,98008,Yes,Yes,Approved
2,Male,44656,No,Yes,Denied
1,Male,91601,Yes,No,Approved
1,Female,99631,No,Yes,Approved
3,Female,61446,No,No,Denied
1,Female,48965,No,No,Denied
2,Male,116467,Yes,No,Approved
2,Female,59717,Yes,No,Denied
7,Female,63672,Yes,No,Denied
3,Male,43881,Yes,No,Denied
4,Female,41097,No,No,Denied
3,Male,76546,No,No,Denied
4,Male,107863,Yes,No,Approved
2,Female,66295,No,No,Denied
1,Female,98421,No,No,Approved
2,Female,33093,Yes,No,Denied
4,Female,96688,Yes,No,Approved
2,Female,43911,No,No,Denied
3,Male,105752,No,No,Approved
1,Female,90800,Yes,No,Approved
1,Male,41533,No,No,Denied
2,Female,56935,No,Yes,Denied
2,Female,51837,Yes,Yes,Denied
3,Female,84776,No,No,Denied
3,Female,54627,Yes,No,Denied
1,Male,54841,Yes,Yes,Denied
3,Female,68893,Yes,No,Denied
0,Female,47360,Yes,No,Denied
1,Male,61935,Yes,Yes,Denied
0,Male,74307,Yes,No,Denied
1,Male,77359,No,Yes,Approved
3,Female,43071,Yes,No,Denied
4,Male,103457,Yes,No,Approved
5,Male,72313,No,Yes,Approved
1,Female,55525,No,No,Denied
4,Male,78687,Yes,Yes,Approved
3,Female,65022,No,No,Denied
0,Female,73933,Yes,Yes,Denied
3,Male,113030,Yes,Yes,Approved
3,Female,41459,No,No,Denied
1,Male,103541,Yes,No,Approved
0,Female,42197,Yes,No,Denied
3,Female,50445,Yes,Yes,Denied
1,Male,90754,Yes,No,Approved
3,Female,91316,No,No,Approved
3,Female,99898,Yes,No,Approved
2,Male,75161,Yes,No,Denied
0,Male,82048,No,Yes,Approved
2,Female,36895,Yes,No,Denied
3,Female,36037,No,No,Denied
4,Female,83075,Yes,No,Denied
4,Male,102354,No,Yes,Approved
4,Female,90552,Yes,No,Approved
3,Female,82081,No,No,Denied
2,Female,57333,Yes,No,Denied
4,Female,65214,Yes,No,Denied
0,Male,90798,Yes,No,Approved
3,Female,33413,No,No,Denied
2,Male,113193,No,Yes,Approved
3,Female,97592,No,No,Approved
1,Male,85816,Yes,No,Approved
0,Male,103355,Yes,No,Approved
1,Female,76834,Yes,No,Denied
4,Female,97634,Yes,No,Approved
1,Female,42243,No,Yes,Denied
0,Female,97773,Yes,No,Approved
3,Male,75188,No,Yes,Approved
2,Female,51623,Yes,No,Denied
6,Male,76205,Yes,No,Denied
3,Female,45938,Yes,Yes,Denied
1,Male,101912,Yes,Yes,Approved
1,Female,60973,Yes,No,Denied
3,Female,54096,No,Yes,Denied
2,Male,80722,Yes,Yes,Approved
1,Female,98799,No,No,Approved
2,Male,61853,Yes,No,Denied
2,Female,61174,No,No,Denied
3,Male,56397,No,Yes,Denied
3,Male,47371,Yes,No,Denied
3,Female,91228,Yes,No,Approved
5,Female,98977,Yes,Yes,Approved
1,Male,98641,Yes,Yes,Approved
1,Female,89652,Yes,Yes,Approved
0,Female,40714,No,Yes,Denied
1,Female,88764,No,Yes,Approved
2,Female,54263,No,No,Denied
5,Male,55518,Yes,No,Denied
3,Male,58236,Yes,Yes,Denied
2,Female,34637,No,No,Denied
0,Female,35834,No,Yes,Denied
2,Male,45983,Yes,Yes,Denied
1,Female,47199,No,No,Denied
3,Female,52044,Yes,No,Denied
2,Male,81537,Yes,Yes,Approved
2,Female,67980,No,Yes,Denied
1,Female,79071,Yes,No,Denied
2,Female,84534,Yes,No,Denied
1,Male,104188,Yes,Yes,Approved
3,Female,94250,Yes,No,Approved
3,Female,44846,No,No,Denied
2,Male,94776,No,No,Approved
2,Female,64550,No,No,Denied
2,Female,41966,No,Yes,Denied
1,Female,92723,No,No,Approved
3,Female,69968,No,Yes,Denied
2,Male,87871,Yes,No,Approved
2,Male,103344,Yes,Yes,Approved
1,Female,78170,Yes,No,Denied
1,Male,103040,Yes,Yes,Approved
5,Male,54444,Yes,No,Denied
1,Female,45123,Yes,Yes,Denied
4,Female,67021,Yes,Yes,Denied
0,Female,89786,Yes,Yes,Approved
2,Male,48998,No,No,Denied
2,Female,83020,No,Yes,Approved
1,Male,50421,No,Yes,Denied
3,Male,108962,Yes,No,Approved
5,Female,55536,Yes,No,Denied
0,Female,88229,Yes,Yes,Approved
1,Male,106492,No,Yes,Approved
0,Female,50785,Yes,No,Denied
3,Female,75208,No,Yes,Denied
5,Female,56752,Yes,Yes,Denied
2,Male,45418,Yes,Yes,Denied
0,Male,105029,Yes,Yes,Approved
1,Male,79552,Yes,No,Approved
3,Female,65556,Yes,No,Denied
1,Male,105062,Yes,Yes,Approved
1,Female,33615,Yes,No,Denied
1,Male,49786,Yes,No,Denied
2,Male,43457,Yes,Yes,Denied
3,Female,73035,Yes,No,Denied
0,Female,45995,Yes,No,Denied
2,Female,63614,No,No,Denied
4,Male,112009,Yes,Yes,Approved
3,Male,77593,Yes,No,Approved
0,Female,40920,Yes,Yes,Denied
0,Male,48497,No,No,Denied
1,Female,51913,No,No,Denied
4,Male,78825,Yes,Yes,Approved
2,Female,81364,Yes,No,Denied
2,Female,63885,No,No,Denied
4,Female,76670,No,Yes,Denied
4,Female,46819,Yes,Yes,Denied
0,Male,58626,No,Yes,Denied
3,Female,52808,Yes,No,Denied
2,Female,49576,No,No,Denied
3,Male,110138,Yes,No,Approved
1,Male,40263,Yes,Yes,Denied
1,Female,38580,No,No,Denied
0,Male,85135,Yes,No,Approved
3,Female,71492,No,Yes,Denied
2,Female,35556,Yes,No,Denied
1,Female,62167,No,No,Denied
1,Female,42305,Yes,Yes,Denied
0,Female,61273,No,Yes,Denied
1,Female,84866,Yes,Yes,Approved
4,Male,101325,Yes,Yes,Approved
0,Male,62310,No,No,Denied
4,Male,106611,Yes,No,Approved
3,Male,109680,Yes,No,Approved
3,Male,45235,No,No,Denied
3,Female,73963,Yes,No,Denied
0,Male,55203,Yes,No,Denied
3,Female,72085,No,Yes,Denied
3,Male,46130,Yes,Yes,Denied
1,Male,46714,Yes,No,Denied
2,Female,41861,No,No,Denied
3,Male,84450,No,No,Approved
1,Female,61357,No,No,Denied
2,Male,51363,Yes,Yes,Denied
1,Male,93787,Yes,No,Approved
1,Female,77354,No,No,Denied
1,Male,73648,Yes,No,Denied
1,Male,63302,Yes,Yes,Denied
5,Male,55030,Yes,No,Denied
3,Female,88622,No,Yes,Approved
3,Male,95505,Yes,Yes,Approved
3,Male,93721,Yes,Yes,Approved
2,Female,82860,No,No,Denied
2,Female,93247,Yes,No,Approved
0,Female,32044,No,Yes,Denied
0,Female,56629,Yes,Yes,Denied
0,Male,94565,Yes,Yes,Approved
2,Female,89089,Yes,Yes,Approved
1,Male,59891,Yes,No,Denied
4,Male,113245,No,No,Approved
0,Male,111895,No,Yes,Approved
2,Female,98276,Yes,Yes,Approved
3,Male,99851,Yes,Yes,Approved
4,Female,39049,Yes,Yes,Denied
1,Female,33505,No,No,Denied
0,Female,64218,No,No,Denied
1,Female,58750,No,No,Denied
3,Female,32853,No,Yes,Denied
5,Female,80023,Yes,Yes,Approved
2,Female,99055,Yes,No,Approved
2,Female,45512,No,No,Denied
3,Male,106818,Yes,No,Approved
2,Female,98702,Yes,Yes,Approved
1,Male,52617,Yes,No,Denied
2,Male,89250,Yes,Yes,Approved
1,Male,104992,No,Yes,Approved
0,Female,35577,Yes,No,Denied
2,Female,60616,No,Yes,Denied
3,Female,68586,Yes,No,Denied
2,Female,51537,No,No,Denied
3,Male,87483,Yes,No,Approved
0,Female,48995,No,No,Denied
1,Male,78219,Yes,No,Approved
2,Male,117309,Yes,Yes,Approved
2,Female,77063,No,No,Denied
3,Male,60476,Yes,No,Denied
3,Female,88303,Yes,No,Approved
1,Male,71929,No,No,Denied
3,Female,98708,Yes,No,Approved
4,Female,62853,No,No,Denied
1,Male,87393,Yes,No,Approved
3,Female,87789,No,Yes,Approved
3,Male,79939,Yes,Yes,Approved
1,Female,80703,No,No,Denied
3,Male,47985,No,Yes,Denied
1,Male,96910,Yes,Yes,Approved
3,Male,58042,Yes,Yes,Denied
2,Male,47773,Yes,No,Denied
1,Male,91488,Yes,No,Approved
3,Female,34030,No,No,Denied
3,Female,95228,Yes,No,Approved
0,Female,80675,Yes,No,Denied
2,Male,68353,Yes,No,Denied
0,Female,36898,Yes,Yes,Denied
3,Female,73150,No,No,Denied
2,Female,58582,Yes,Yes,Denied
2,Male,47392,Yes,Yes,Denied
3,Female,80719,Yes,No,Denied
2,Male,67868,Yes,Yes,Approved
0,Female,69736,No,No,Denied
3,Female,86336,Yes,No,Denied
3,Male,56345,Yes,Yes,Denied
3,Female,62382,No,Yes,Denied
3,Male,43785,Yes,No,Denied
1,Male,74254,Yes,Yes,Approved
2,Female,49730,Yes,No,Denied
1,Female,76299,No,No,Denied
3,Female,89785,Yes,Yes,Approved
1,Female,53425,No,Yes,Denied
0,Female,32696,Yes,No,Denied
3,Male,72499,Yes,Yes,Approved
2,Male,113518,Yes,No,Approved
3,Female,58979,No,No,Denied
5,Male,51207,No,No,Denied
1,Female,98564,Yes,No,Approved
2,Male,74391,Yes,Yes,Approved
2,Female,30814,No,No,Denied
1,Male,91752,Yes,No,Approved
2,Male,56131,Yes,Yes,Denied
1,Male,50248,Yes,No,Denied
3,Female,46995,Yes,Yes,Denied
0,Male,85422,Yes,No,Approved
3,Male,58973,Yes,Yes,Denied
0,Male,72994,Yes,Yes,Approved
1,Male,103212,Yes,No,Approved
3,Male,46324,Yes,No,Denied
1,Female,60523,Yes,No,Denied
1,Female,33331,No,No,Denied
0,Male,113493,Yes,No,Approved
0,Male,75371,Yes,No,Denied
1,Female,98161,No,No,Approved
5,Female,31305,Yes,No,Denied
4,Female,79992,Yes,No,Denied
1,Female,43713,No,No,Denied
2,Male,108817,Yes,Yes,Approved
2,Female,45094,Yes,No,Denied
5,Male,53391,Yes,No,Denied
2,Male,42342,No,Yes,Denied
1,Female,77989,Yes,No,Denied
4,Female,60082,No,No,Denied
2,Female,57312,Yes,No,Denied
3,Female,47863,No,No,Denied
1,Female,67656,No,Yes,Denied
1,Female,84511,No,No,Denied
2,Male,75516,Yes,Yes,Approved
1,Female,32483,No,Yes,Denied
0,Male,119638,Yes,Yes,Approved
0,Male,83227,Yes,Yes,Approved
3,Female,42302,Yes,No,Denied
1,Male,98945,Yes,No,Approved
0,Female,34334,Yes,No,Denied
0,Male,106613,No,Yes,Approved
2,Female,41077,Yes,No,Denied
1,Male,98762,Yes,Yes,Approved
2,Female,48727,Yes,No,Denied
1,Male,52876,Yes,No,Denied
0,Female,83579,No,No,Denied
1,Female,41093,Yes,No,Denied
0,Female,79191,No,No,Denied
5,Male,98342,Yes,No,Approved
2,Female,79479,No,No,Denied
6,Female,37776,No,No,Denied
1,Male,112529,Yes,No,Approved
4,Female,67249,Yes,No,Denied
6,Female,95922,No,Yes,Approved
2,Male,84981,Yes,No,Approved
1,Male,40414,Yes,No,Denied
4,Female,57634,No,No,Denied
0,Female,38221,Yes,No,Denied
1,Male,94132,Yes,Yes,Approved
3,Female,31160,No,No,Denied
4,Female,65327,Yes,Yes,Denied
2,Female,53982,Yes,No,Denied
3,Female,67740,Yes,No,Denied
2,Male,42307,Yes,No,Denied
2,Male,41720,Yes,No,Denied
3,Male,98329,No,Yes,Approved
3,Female,41554,No,Yes,Denied
0,Female,58620,Yes,No,Denied
0,Female,69099,No,No,Denied
3,Male,52894,Yes,Yes,Denied
0,Female,46177,Yes,No,Denied
2,Female,88622,Yes,No,Approved
2,Male,72767,Yes,Yes,Approved
2,Female,93020,Yes,No,Approved
3,Male,74201,Yes,No,Denied
0,Male,91692,Yes,No,Approved
1,Male,83676,Yes,Yes,Approved
2,Female,59017,No,No,Denied
1,Male,44690,Yes,No,Denied
1,Female,67831,No,Yes,Denied
1,Female,60343,Yes,No,Denied
4,Female,63153,No,Yes,Denied
5,Male,46246,Yes,Yes,Denied
4,Male,80879,No,Yes,Approved
2,Male,110497,Yes,No,Approved
3,Female,95007,Yes,No,Approved
2,Male,60249,No,No,Denied
0,Male,80860,Yes,No,Approved
1,Female,73961,Yes,No,Denied
3,Female,99144,Yes,No,Approved
2,Female,30631,No,Yes,Denied
4,Female,76198,No,No,Denied
3,Female,74012,No,No,Denied
3,Female,83557,No,No,Denied
2,Female,41816,No,No,Denied
0,Female,74957,No,Yes,Denied
2,Male,88889,Yes,No,Approved
2,Male,88907,Yes,No,Approved
2,Male,60032,Yes,Yes,Denied
7,Male,84334,Yes,Yes,Approved
2,Female,75364,Yes,Yes,Denied
2,Male,46302,Yes,Yes,Denied
3,Female,97472,Yes,No,Approved
1,Female,36004,Yes,Yes,Denied
1,Male,68454,Yes,No,Denied
5,Female,30045,Yes,Yes,Denied
3,Male,46163,Yes,Yes,Denied
2,Male,119870,No,Yes,Approved
3,Female,53795,No,No,Denied
2,Female,42955,Yes,Yes,Denied
3,Female,96656,Yes,No,Approved
3,Female,78253,Yes,No,Denied
3,Female,42991,No,No,Denied
3,Female,68664,Yes,No,Denied
2,Female,68358,No,Yes,Denied
4,Female,90997,Yes,No,Approved
2,Male,67438,Yes,Yes,Denied
1,Male,62024,Yes,No,Denied
2,Male,89142,No,Yes,Approved
2,Male,115993,No,No,Approved
1,Female,78565,No,Yes,Denied
4,Female,40592,No,No,Denied
3,Male,93489,Yes,No,Approved
2,Female,58973,Yes,Yes,Denied
0,Male,95832,Yes,No,Approved
1,Male,54106,Yes,No,Denied
2,Female,59179,No,Yes,Denied
4,Female,82252,No,No,Denied
2,Male,64485,Yes,No,Denied
2,Male,97043,Yes,Yes,Approved
3,Male,77965,Yes,Yes,Approved
4,Female,93112,No,No,Approved
0,Male,88773,Yes,No,Approved
2,Female,45373,Yes,Yes,Denied
2,Male,91472,No,Yes,Approved
0,Female,55477,Yes,Yes,Denied
0,Male,74166,Yes,Yes,Approved
2,Male,87170,Yes,Yes,Approved
0,Female,58099,Yes,No,Denied
2,Female,57582,Yes,Yes,Denied
2,Male,57297,Yes,Yes,Denied
0,Female,32354,No,No,Denied
1,Male,91773,No,No,Approved
2,Male,108501,Yes,No,Approved
1,Female,40804,No,No,Denied
2,Male,51746,No,Yes,Denied
0,Male,74622,Yes,No,Denied
1,Female,50589,Yes,No,Denied
3,Female,93820,No,No,Approved
2,Female,97350,No,Yes,Approved
0,Male,115817,Yes,Yes,Approved
2,Male,60422,Yes,No,Denied
2,Male,115483,No,No,Approved
2,Male,76383,Yes,Yes,Approved
0,Male,56494,Yes,No,Denied
1,Male,51780,No,Yes,Denied
4,Female,88291,Yes,No,Approved
4,Female,71867,Yes,No,Denied
4,Male,64416,Yes,Yes,Denied
2,Female,67144,Yes,Yes,Denied
1,Female,92438,Yes,No,Approved
0,Male,111168,No,No,Approved
1,Male,42410,No,No,Denied
0,Male,91001,Yes,Yes,Approved
0,Female,63404,Yes,No,Denied
1,Male,107521,Yes,Yes,Approved
2,Male,84424,Yes,No,Approved
